STATIONID,HUC8,season,DRNAREA,US_L3NAME,Richness,richEPT,SHANdivers,DEV,has_aml,unconventional_density,conventional_density,IBI,Small,CG,FC,PR,SC,SH
20090423-1159-mlookenbil,5020006,spring,5.75255612694,Central Appalachians,26,15,2.59,3.98789066695,0,0.0,0.0,77.2271,1,0.19230769230769232,0.11538461538461539,0.3076923076923077,0.23076923076923078,0.15384615384615385
20090423-1306-C-rholler,2050201,spring,6.35616984577,Central Appalachians,4,3,1.75,10.243123056,1,0.0,0.0,39.308,1,0.5,0.0,0.16666666666666666,0.0,0.3333333333333333
20090423-1000-riweber,5010006,spring,11.8480043869,Western Allegheny Plateau,34,22,2.85,6.3024717109,1,0.0,6.583387164022523,87.6456,1,0.17647058823529413,0.17647058823529413,0.38235294117647056,0.11764705882352941,0.14705882352941177
20090423-1045-smeans,2050106,spring,2.69123987638,Northern Allegheny Plateau,14,9,1.05,6.64026629936,0,0.0,0.0,59.1603,1,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.2857142857142857,0.14285714285714285
20090423-1245-smeans,2050106,spring,16.3146764011,Northern Allegheny Plateau,22,13,2.31,4.17910235807,0,0.0,0.06129450412712911,58.594,1,0.2727272727272727,0.3181818181818182,0.13636363636363635,0.22727272727272727,0.045454545454545456
20090423-1236-C-rholler,2050201,spring,27.4561222013,Central Appalachians,8,3,1.93,4.18414690573,1,0.0,0.0,51.91945,0,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727
20090423-1319-C-rholler,2050201,spring,994.022553924,Central Appalachians,3,0,0.94,7.67105225794,1,0.0020120267815904244,4.190045772662059,17.1626,0,0.5,0.0,0.25,0.0,0.25
20090424-0936-mlookenbil,2050206,spring,4.71662029987,North Central Appalachians,39,26,2.86,0.862887644497,0,0.0,0.0,96.7626,1,0.28205128205128205,0.10256410256410256,0.28205128205128205,0.23076923076923078,0.10256410256410256
20090424-1145-emosbacher,5010005,spring,1.78296186369,North Central Appalachians,13,6,1.87,0.619396196994,0,0.0,1.6825934761112782,56.9591,1,0.23076923076923078,0.07692307692307693,0.23076923076923078,0.3076923076923077,0.15384615384615385
20090424-1100-emosbacher,5010005,spring,0.827574796696,North Central Appalachians,14,9,1.82,0.041993281075,0,0.0,3.6250499797446287,64.004,1,0.14285714285714285,0.14285714285714285,0.35714285714285715,0.07142857142857142,0.2857142857142857
20090424-0805-rspear,5020005,spring,4.21525639728,Western Allegheny Plateau,13,6,0.64,6.19160162691,0,0.0,0.0,26.3555,1,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.15384615384615385,0.15384615384615385
20090424-1000-emosbacher,5010005,spring,2.01808238147,North Central Appalachians,10,7,1.44,1.6876183916,0,0.0,0.0,57.8641,1,0.2,0.2,0.2,0.1,0.3
20090424-0815-dcounahan,5010006,spring,22.9030707162,Western Allegheny Plateau,25,18,2.02,4.88224315452,1,0.0,13.011355712630099,70.9313,1,0.36,0.12,0.28,0.16,0.08
20090427-1108-rryder,5010005,spring,4.53799203328,North Central Appalachians,31,22,2.97,0.748795970116,0,0.0,0.0,96.3343,1,0.2903225806451613,0.16129032258064516,0.1935483870967742,0.16129032258064516,0.1935483870967742
20090427-1045-dcounahan,5010006,spring,7.38534822652,Western Allegheny Plateau,31,20,2.58,5.0919947088,1,0.0,14.217339085373954,77.378,1,0.2903225806451613,0.12903225806451613,0.2903225806451613,0.1935483870967742,0.0967741935483871
20090427-1407-mlookenbil,5010003,spring,2.10349650289,North Central Appalachians,24,15,2.25,0.884809545663,0,0.0,18.540558515984117,82.9513,1,0.125,0.125,0.3333333333333333,0.25,0.16666666666666666
20090428-0828-mlookenbil,5010001,spring,1.04647744332,North Central Appalachians,14,10,1.78,2.33570716948,0,0.0,0.0,65.4631,1,0.14285714285714285,0.2857142857142857,0.21428571428571427,0.07142857142857142,0.2857142857142857
20090428-1030-dcounahan,5010006,spring,5.67482618733,Western Allegheny Plateau,24,14,1.97,7.49032069296,1,0.17621685087600877,18.150335640228903,51.9706,1,0.3333333333333333,0.20833333333333334,0.20833333333333334,0.16666666666666666,0.08333333333333333
20090428-1130-dcounahan,5010006,spring,1.6956556573,Western Allegheny Plateau,28,19,2.59,7.65832441418,0,0.0,12.384589942888756,74.8726,1,0.21428571428571427,0.21428571428571427,0.32142857142857145,0.07142857142857142,0.17857142857142858
20090428-1010-emosbacher,5010005,spring,5.91068037071,North Central Appalachians,23,12,2.05,2.07420086104,0,0.0,1.1842968255715627,63.1173,1,0.21739130434782608,0.21739130434782608,0.30434782608695654,0.13043478260869565,0.13043478260869565
20090428-1130-emosbacher,5010005,spring,3.67709337276,North Central Appalachians,24,17,2.44,0.249929116742,0,0.0,2.9914932488492885,83.8398,1,0.25,0.08333333333333333,0.25,0.2916666666666667,0.125
20090428-1100-emosbacher,5010005,spring,3.27280501323,North Central Appalachians,25,18,2.55,0.212371839494,0,0.0,2.444386380386478,85.944,1,0.36,0.08,0.2,0.28,0.08
20090428-0900-smeans,2050106,spring,1.49563524638,Northern Allegheny Plateau,15,11,1.99,3.35372937805,0,2.005836655201279,0.0,65.6803,1,0.26666666666666666,0.06666666666666667,0.2,0.2,0.26666666666666666
20090428-1230-smeans,2050106,spring,61.2907717421,Northern Allegheny Plateau,25,13,1.97,4.88474536121,0,0.01631566990554159,0.0,62.3075,0,0.2,0.24,0.2,0.24,0.12
20090428-1046-smeans,2050106,spring,65.5034023888,Northern Allegheny Plateau,12,6,0.96,4.83752307877,0,0.015266382562304634,0.0,54.3755,0,0.25,0.25,0.08333333333333333,0.3333333333333333,0.08333333333333333
20090428-1128-rryder,5010005,spring,5.4421769642,North Central Appalachians,17,8,1.92,0.879109963246,0,0.0,0.0,58.524,1,0.11764705882352941,0.23529411764705882,0.35294117647058826,0.11764705882352941,0.17647058823529413
20090428-1328-rryder,5010003,spring,4.91868725168,North Central Appalachians,27,15,2.66,0.927924886757,0,0.0,5.69257579660843,78.281,1,0.07407407407407407,0.25925925925925924,0.25925925925925924,0.2222222222222222,0.18518518518518517
20090428-0915-dcounahan,5010006,spring,11.8580054074,Western Allegheny Plateau,17,9,0.76,7.24866570495,1,0.0,10.878726697113615,34.9955,1,0.23529411764705882,0.17647058823529413,0.35294117647058826,0.11764705882352941,0.11764705882352941
20090429-1130-dersmith,5010006,spring,2.14531544209,Western Allegheny Plateau,19,7,1.45,8.68101803521,1,0.0,6.5258468406683265,58.3666,1,0.21052631578947367,0.10526315789473684,0.42105263157894735,0.0,0.21052631578947367
20090429-1030-dersmith,5010006,spring,6.15464348967,Western Allegheny Plateau,31,17,2.59,5.68483395968,1,0.0,5.849242130827346,84.948,1,0.22580645161290322,0.12903225806451613,0.25806451612903225,0.2903225806451613,0.0967741935483871
20090429-0945-dersmith,5010006,spring,6.15336922836,Western Allegheny Plateau,31,19,2.84,5.68601119506,1,0.0,5.850453412429916,87.688,1,0.1935483870967742,0.16129032258064516,0.3225806451612903,0.22580645161290322,0.0967741935483871
20090429-0829-mlookenbil,5010003,spring,2.17558880158,North Central Appalachians,33,20,2.98,0.860814312591,0,0.0,37.690945982277675,75.0506,1,0.2727272727272727,0.15151515151515152,0.15151515151515152,0.30303030303030304,0.12121212121212122
20090429-1229-mlookenbil,5010003,spring,3.02467158455,North Central Appalachians,29,21,2.66,0.794066206227,0,0.0,7.273516937301833,86.2931,1,0.27586206896551724,0.20689655172413793,0.2413793103448276,0.13793103448275862,0.13793103448275862
20090429-1430-dersmith,5010006,spring,8.41804047936,Western Allegheny Plateau,34,20,2.56,6.46177839958,1,0.0,6.177209545083278,83.062,1,0.2647058823529412,0.08823529411764706,0.35294117647058826,0.20588235294117646,0.058823529411764705
20090429-1230-dersmith,5010006,spring,2.12554508487,Western Allegheny Plateau,20,12,1.6,8.64731315627,1,0.0,6.116078220375687,66.0263,1,0.25,0.1,0.4,0.1,0.15
20090429-0915-smeans,2050106,spring,2.60744754207,North Central Appalachians,30,19,2.68,0.924088499245,0,0.0,0.0,87.9116,1,0.1,0.13333333333333333,0.26666666666666666,0.3,0.2
20090429-1220-smeans,2050106,spring,2.407697429,North Central Appalachians,18,13,2.04,2.36556380607,0,0.0,0.0,73.5193,1,0.16666666666666666,0.2777777777777778,0.16666666666666666,0.1111111111111111,0.2777777777777778
20090429-1045-smeans,2050106,spring,65.5034023888,Northern Allegheny Plateau,17,8,1.11,4.83752307877,0,0.015266382562304634,0.0,60.0211,0,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.0
20090429-1020-smeans,2050106,spring,1.47710053649,North Central Appalachians,14,7,1.78,3.87420594463,0,0.0,0.0,51.1846,1,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.2857142857142857
20090429-1140-smeans,2050106,spring,6.23191006153,North Central Appalachians,24,14,2.57,1.95303302559,0,0.0,0.0,81.0451,1,0.08333333333333333,0.125,0.375,0.2916666666666667,0.125
20090429-1245-smeans,2050106,spring,0.913220601991,North Central Appalachians,19,13,1.7,1.09513742072,0,0.0,0.0,76.0818,1,0.21052631578947367,0.21052631578947367,0.2631578947368421,0.10526315789473684,0.21052631578947367
20090430-1030-emosbacher,5010005,spring,0.762857767988,North Central Appalachians,21,12,2.19,1.70581089289,0,0.0,0.0,70.7718,1,0.2857142857142857,0.047619047619047616,0.3333333333333333,0.09523809523809523,0.23809523809523808
20090430-0800-riweber,5010006,spring,22.4446841722,Western Allegheny Plateau,28,17,2.81,5.83596268783,0,0.0,0.0,65.2878,1,0.25,0.17857142857142858,0.25,0.2857142857142857,0.03571428571428571
20090430-0930-emosbacher,5010005,spring,53.631380107,North Central Appalachians,27,15,2.15,1.57360808116,0,0.0,0.5966656076378565,63.9236,0,0.25925925925925924,0.18518518518518517,0.2222222222222222,0.2222222222222222,0.1111111111111111
20090430-1115-emosbacher,5010005,spring,0.828347076275,North Central Appalachians,19,9,2.12,0.205109080738,0,0.0,0.0,66.6376,1,0.21052631578947367,0.15789473684210525,0.42105263157894735,0.05263157894736842,0.15789473684210525
20090430-1315-emosbacher,5010005,spring,3.80227989249,North Central Appalachians,22,12,1.81,2.70034223969,0,0.0,0.0,56.1515,1,0.22727272727272727,0.22727272727272727,0.0,0.2727272727272727,0.22727272727272727
20090430-1100-riweber,5010006,spring,10.1577160727,Western Allegheny Plateau,22,7,1.92,7.73973800455,1,0.0,17.52362427991022,37.412,1,0.22727272727272727,0.2727272727272727,0.22727272727272727,0.18181818181818182,0.09090909090909091
20090430-1300-smeans,2050106,spring,18.929730897,North Central Appalachians,25,18,2.57,1.94214960325,0,0.0,0.0,82.9636,1,0.24,0.12,0.4,0.16,0.08
20090430-1130-smeans,2050106,spring,1.21047101189,North Central Appalachians,13,9,1.33,1.74811790226,0,0.0,0.0,61.1983,1,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.07692307692307693,0.23076923076923078
20090430-1230-jbrancato,5010005,spring,3.66801908771,North Central Appalachians,23,15,2.47,0.314763348493,0,0.0,2.181013732127147,79.9026,1,0.17391304347826086,0.13043478260869565,0.2608695652173913,0.17391304347826086,0.2608695652173913
20090430-0945-jbrancato,5010005,spring,3.26701291639,North Central Appalachians,25,15,2.65,0.531870885388,0,0.0,0.0,88.2278,1,0.16,0.16,0.28,0.2,0.2
20090430-1000-smeans,2050106,spring,23.7601079788,North Central Appalachians,23,15,2.46,1.81091587521,0,0.0,0.0,71.6455,1,0.21739130434782608,0.13043478260869565,0.43478260869565216,0.13043478260869565,0.08695652173913043
20090430-1130-jbrancato,5010005,spring,3.77355109216,North Central Appalachians,18,11,2.17,0.802251215145,0,0.0,0.7950071237230247,73.1283,1,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.16666666666666666,0.16666666666666666
20090430-1200-emosbacher,5010005,spring,0.730769551487,North Central Appalachians,16,8,1.63,0.417437252312,0,0.0,0.0,57.9438,1,0.1875,0.125,0.3125,0.125,0.1875
20090430-1153-C-rholler,2050201,spring,1.6780476829,Central Appalachians,2,0,0.26,15.1713187749,1,0.0,0.0,11.6035,1,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0
20090430-0279-WQN,2050303,spring,22.012284836,Ridge and Valley,34,21,2.66,4.46286355822,0,0.0,0.0,89.4405,1,0.29411764705882354,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.058823529411764705
20090501-1601-C-rholler,2050202,spring,1033.93056453,North Central Appalachians,16,12,2.97,1.39454749687,1,0.0029015488108369517,0.26307375884921697,60.939,0,0.5833333333333334,0.041666666666666664,0.08333333333333333,0.25,0.041666666666666664
20090501-1000-jbrancato,5010005,spring,0.51341146402,North Central Appalachians,6,3,1.08,0.0,0,0.0,0.0,46.7283,1,0.16666666666666666,0.16666666666666666,0.0,0.0,0.6666666666666666
20090501-1400-smeans,2050206,spring,2.84901659434,North Central Appalachians,23,10,2.02,4.0836518392,0,0.0,0.0,70.124,1,0.21739130434782608,0.13043478260869565,0.391304347826087,0.17391304347826086,0.08695652173913043
20090501-1130-sdudzic,5010003,spring,3.62160508502,Western Allegheny Plateau,27,20,2.73,17.6820556563,0,0.0,0.2761206637731672,90.3725,1,0.25925925925925924,0.18518518518518517,0.2222222222222222,0.18518518518518517,0.14814814814814814
20090501-1300-smeans,2050206,spring,7.27622512203,North Central Appalachians,24,11,2.58,4.96139252262,0,0.0,0.0,65.8025,1,0.2916666666666667,0.20833333333333334,0.16666666666666666,0.3333333333333333,0.0
20090501-1130-smeans,2050206,spring,2.12195398483,North Central Appalachians,33,20,2.78,5.28815533274,0,0.0,0.0,84.4781,1,0.2727272727272727,0.18181818181818182,0.30303030303030304,0.18181818181818182,0.06060606060606061
20090501-1115-jbrancato,5010005,spring,2.07391819502,North Central Appalachians,32,23,2.94,0.422647973338,0,0.0,0.0,93.5478,1,0.21875,0.1875,0.25,0.15625,0.15625
20090501-1555-C-rholler,2050203,spring,25.6566721686,North Central Appalachians,4,0,1.52,0.81948708687,1,0.0,0.0,20.027549999999998,0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0
20090501-1559-C-rholler,2050203,spring,235.551951768,North Central Appalachians,3,0,1.67,0.804764061609,1,0.0,0.012736043906589074,20.3376,0,0.8571428571428571,0.0,0.14285714285714285,0.0,0.0
20090504-0830-smeans,2050206,spring,16.4624520985,North Central Appalachians,31,18,2.66,4.58631026378,0,0.0,0.0,80.5491,1,0.1935483870967742,0.16129032258064516,0.2903225806451613,0.1935483870967742,0.16129032258064516
20090504-0845-sdudzic,5010005,spring,12.3092483654,North Central Appalachians,25,21,2.45,1.96689221619,0,0.0,0.16247945777272552,84.4328,1,0.28,0.08,0.24,0.2,0.2
20090504-1100-sdudzic,5010005,spring,2.61316241096,North Central Appalachians,21,13,1.99,2.30960191506,0,0.0,0.3826780898905664,68.8268,1,0.09523809523809523,0.23809523809523808,0.2857142857142857,0.14285714285714285,0.23809523809523808
20090504-1200-sdudzic,5010005,spring,0.714899206142,North Central Appalachians,22,15,1.95,0.0,0,0.0,0.0,68.464,1,0.09090909090909091,0.22727272727272727,0.36363636363636365,0.09090909090909091,0.22727272727272727
20090504-0800-riweber,5010006,spring,1.43443208976,Western Allegheny Plateau,25,13,2.53,7.65317109939,0,0.0,13.942800180485555,67.2468,1,0.24,0.2,0.28,0.12,0.12
20090504-1000-riweber,5010006,spring,2.02653884286,Western Allegheny Plateau,26,16,2.12,7.24819938265,0,0.0,4.441069576193536,71.6545,1,0.23076923076923078,0.11538461538461539,0.3076923076923077,0.2692307692307692,0.07692307692307693
20090504-1040-smeans,2050206,spring,3.38096276825,North Central Appalachians,34,24,3.0,1.11925809178,0,0.0,0.0,99.3491,1,0.17647058823529413,0.20588235294117646,0.2647058823529412,0.23529411764705882,0.11764705882352941
20090504-1000-sdudzic,5010005,spring,1.17587288676,North Central Appalachians,24,15,2.49,3.11637987653,0,0.0,0.850432058821766,76.1216,1,0.25,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.08333333333333333
20090504-1400-sdudzic,5010005,spring,1.39883000117,North Central Appalachians,25,18,2.62,1.51824656324,0,0.0,0.0,83.731,1,0.2,0.2,0.32,0.16,0.12
20090504-1300-sdudzic,5010005,spring,0.768225111061,North Central Appalachians,25,15,2.38,2.27192762001,0,0.0,0.0,77.5086,1,0.16,0.12,0.4,0.16,0.16
20090504-1200-riweber,5010006,spring,18.8884525535,Western Allegheny Plateau,29,17,2.65,7.12710130203,1,0.0,5.082470346794574,77.4291,1,0.20689655172413793,0.10344827586206896,0.3103448275862069,0.2413793103448276,0.13793103448275862
20090504-1300-smeans,2050206,spring,17.3776806274,North Central Appalachians,34,22,2.84,2.79999822236,0,0.0,0.0,92.6096,1,0.23529411764705882,0.14705882352941177,0.29411764705882354,0.20588235294117646,0.11764705882352941
20090505-0945-jardressle,2050205,spring,8.70135124286,North Central Appalachians,31,21,2.91,2.81971403467,1,0.0,0.0,95.4835,1,0.22580645161290322,0.1935483870967742,0.2903225806451613,0.1935483870967742,0.0967741935483871
20090505-1000-riweber,5010006,spring,10.8635023798,Western Allegheny Plateau,22,15,2.18,6.35574544317,1,0.0,22.46052805711192,66.1536,1,0.36363636363636365,0.13636363636363635,0.18181818181818182,0.13636363636363635,0.18181818181818182
20090505-1010-jardressle,2050205,spring,6.20406938271,North Central Appalachians,28,19,2.78,1.7122157977,0,0.0,0.0,91.3705,1,0.14285714285714285,0.25,0.25,0.21428571428571427,0.14285714285714285
20090505-1215-jbrancato,5010005,spring,2.36908345006,North Central Appalachians,30,22,2.78,1.5125584731,0,0.0,0.0,91.4838,1,0.16666666666666666,0.16666666666666666,0.2,0.23333333333333334,0.23333333333333334
20090505-1115-jbrancato,5010005,spring,2.38205774698,North Central Appalachians,23,14,2.22,1.42326832985,0,0.0,0.0,71.4213,1,0.08695652173913043,0.17391304347826086,0.2608695652173913,0.2608695652173913,0.21739130434782608
20090505-1200-jardressle,2050205,spring,4.21432966179,North Central Appalachians,9,6,1.26,0.355506688657,1,0.0,0.0,53.9935,1,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.2222222222222222
20090505-1245-jardressle,2050205,spring,3.18368394983,North Central Appalachians,24,19,2.53,0.178292035076,0,0.0,0.0,87.9983,1,0.20833333333333334,0.125,0.16666666666666666,0.2916666666666667,0.20833333333333334
20090505-1000-dcounahan,5010006,spring,6.2482823886,Western Allegheny Plateau,22,12,1.05,6.93017909452,1,0.0,0.32008796587827126,39.825,1,0.2727272727272727,0.13636363636363635,0.4090909090909091,0.09090909090909091,0.09090909090909091
20090505-1327-C-rholler,2050201,spring,23.5814410983,Central Appalachians,3,1,1.61,2.41248933596,1,0.04240622936619809,0.12721868809859427,27.7216,1,0.6,0.2,0.2,0.0,0.0
20090506-1417-C-rholler,2050201,spring,1391.50172441,Central Appalachians,3,0,0.6,7.61921263822,1,0.002874592197646043,3.036288008763633,14.7016,0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0
